continent_id,name,description,image_url,government_type,ruler,population,capital,language,currency,military,economy,culture,history,relations,notes,id,created_date,updated_date,created_by_id,created_by,is_sample
68e0a89ffbb307df3e4a9741,Scarlet Brotherhood,"La Scarlet Brotherhood est une nation secrète et sinistre basée dans la péninsule de Tilvanot au sud-est. Cette organisation de moines, assassins et espions suel-suprématistes cherche à dominer les Flanaess par l'infiltration, l'assassinat et la subversion. Dirigée par le Père de l'Obéissance mystérieux, la Brotherhood a infiltré presque tous les royaumes avec ses agents secrets. Officiellement, Tilvanot semble être une théocratie isolée, mais c'est le cœur d'un complot à l'échelle continentale.",,other,Le Père de l'Obéissance (identité secrète),"250 000 à Tilvanot, agents secrets partout",Hesuel Ilshar (cité fermée),"Suel Ancien, Commun (pour agents)","Commerce limité, troc, pièces volées","Moines assassins d'élite, guerriers suel, marines, agents infiltrés partout. Armée régulière modeste (10 000) mais assassins redoutables. Flottes de pirates contrôlées.","Basée sur le pillage, l'esclavage, les tributs secrets et le contrôle criminel. Commerce maritime limité. Richesses volées considérables.","Suprématie suel, discipline monastique extrême, culte du secret et de l'obéissance. Entraînement d'enfance pour assassins et espions. Société totalitaire cachée.",Fondée par survivants suel après la Pluie de Feu Incolore. Se cacha à Tilvanot pendant des siècles. Émergea récemment avec plan de domination. A pris contrôle de Sea Princes et autres terres lors des Guerres de Greyhawk.,"Officiellement isolée. Secrètement en guerre avec tous via infiltration. Contrôle Sea Princes, Hold of the Sea Princes. Agents partout. Considérée comme menace majeure une fois exposée.",Antagoniste majeur de Greyhawk. Moines sont très dangereux (niveaux 8-15+). Complot d'infiltration excellent pour intrigues. Agents peuvent être n'importe qui. Bastion difficile d'accès.,68e0c3e381050f5b1089482f,2025-10-04T06:51:15.801000,2025-10-04T06:51:15.801000,68d133369c4bfb4942ca73e3,greg.demeulenaere@gmail.com,FALSE
68e0a89ffbb307df3e4a9741,Royaume de Celene,"Celene est le royaume elfique le plus isolationniste et mystérieux des Flanaess. Gouverné par la Reine Grise immortelle Yolande, ce royaume forestier maintient une politique de neutralité stricte et refuse presque tout contact avec le monde extérieur. Protégé par de puissantes magies et des archers elfes incomparables, Celene est une terre de beauté féerique et de mystère. Seuls quelques rares étrangers sont autorisés à entrer, et encore moins à en repartir avec des connaissances.",,monarchy,Reine Grise Yolande (Elfe Grise immortelle),"150 000 habitants (95% elfes, 5% demi-elfes et autres)",Enstad (cité cachée dans la forêt),"Elfique Gris (dialecte ancien), Elfique, Commun (rarement)",Aucune avec l'extérieur (troc interne ou pièces elfiques anciennes),"Armée d'élite secrète : archers elfiques légendaires, mages de haut niveau, guerriers sylvestres, gardes féeriques. Nombre inconnu mais extrêmement compétents. Magie défensive puissante.","Autosuffisante : artisanat elfique de légende, magie, agriculture sylvestre, chasse. Presque aucun commerce extérieur. Richesses internes considérables.","Culture elfique haute et ancienne. Musique, art et magie raffinés. Isolationnisme strict. Vie en harmonie avec nature. Immortalité de certains dirigeants. Très traditionnelle.",Royaume elfique ancien existant depuis des millénaires. A fermé ses frontières après déceptions avec races éphémères. Politique de non-intervention même face à Iuz. Yolande règne depuis plus de 1000 ans.,Officiellement neutre avec tous. Relations distantes mais correctes avec Ulek et Veluna. Refuse de s'impliquer dans conflits humains. Quelques rangers elfes aident secrètement contre le Mal.,"Royaume ultra-mystérieux. Très difficile d'y entrer. Yolande est NPC légendaire (Archimage niveau 20+). Idéal pour quêtes impliquant elfes anciens, artefacts, magie perdue. Joueurs elfes peuvent avoir liens.",68e0c3e381050f5b1089482d,2025-10-04T06:51:15.800000,2025-10-04T06:51:15.800000,68d133369c4bfb4942ca73e3,greg.demeulenaere@gmail.com,FALSE
68e0a89ffbb307df3e4a9741,Duchy of Urnst,"Le Duchy of Urnst est un duché prospère et bien gouverné, réputé pour sa stabilité, son commerce florissant et sa diplomatie sage. Situé au sud du Nyr Dyv, ce petit royaume a su maintenir son indépendance et sa prospérité malgré les bouleversements des Flanaess. Le duc est un dirigeant compétent et juste, la noblesse est relativement modérée, et la population jouit d'une qualité de vie élevée. Urnst est un havre de paix et de commerce dans une région souvent troublée.",,monarchy,Duc Karll Lorinar,450 000 habitants,Radigast City,Commun,Ducals,"Armée modérée mais professionnelle : cavalerie légère, infanterie, archers. Environ 10 000 soldats permanents. Nombreux mercenaires disponibles.","Très prospère : commerce (situé sur routes majeures), agriculture, mines de gemmes célèbres (Abbor-Alz), artisanat, banques. Taxe raisonnable favorisant le commerce.",Société marchande pragmatique. Respect des contrats et de la loi. Culture urbaine sophistiquée. Guildes marchandes influentes. Festivals commerciaux.,Fondé par noblesse d'Aerdy cherchant l'indépendance. A prospéré grâce au commerce et à la stabilité. Maintenu neutralité bienveillante lors des guerres. Alliance avec County of Urnst (cousin).,"Allié proche du County of Urnst. Ami de Nyrond, Greyhawk, Celene. Relations commerciales avec presque tous. Membre de la Ligue de la Cité-État Libre.","Excellent lieu de départ pour campagnes. Stable, prospère, tolérant. Mines d'Abbor-Alz source de quêtes (monstres, trésors). Hub commercial.",68e0c3e381050f5b10894828,2025-10-04T06:51:15.800000,2025-10-04T06:51:15.800000,68d133369c4bfb4942ca73e3,greg.demeulenaere@gmail.com,FALSE
68e0a89ffbb307df3e4a9741,County of Urnst,"Le County of Urnst est le royaume frère du Duchy, légèrement plus petit mais tout aussi prospère. Gouverné par une comtesse sage et diplomatique, le County est réputé pour son érudition, ses bibliothèques et ses universités. C'est un centre d'apprentissage et de culture autant qu'un centre commercial. Le County maintient d'excellentes relations avec ses voisins et joue souvent le rôle de médiateur dans les conflits régionaux.",,monarchy,Comtesse Belissica Gellor,350 000 habitants,Leukish,Commun,County Marks,"Petite armée : infanterie, archers, cavalerie légère. Environ 7 000 soldats. Accent sur la défense. Alliance militaire avec Duchy of Urnst.","Prospère : commerce, agriculture, érudition (universités payantes), artisanat d'art, joaillerie. Exportation de livres et d'œuvres d'art.",Société érudite et raffinée. Nombreuses écoles et bibliothèques. Patronage des arts. Respect du savoir et de la diplomatie. Festivals littéraires et artistiques.,Fondé en même temps que le Duchy par branche cadette de famille noble. Histoire parallèle de prospérité et stabilité. Toujours maintenu liens étroits avec le Duchy.,"Allié inséparable du Duchy of Urnst. Ami de Greyhawk, Nyrond, Celene. Diplomatie active. Neutre dans conflits majeurs mais penche vers le Bien.",Excellent pour campagnes académiques ou politiques. Université de Leukish réputée. Comtesse Belissica est diplomate habile. Beaucoup de sages et experts disponibles.,68e0c3e381050f5b10894829,2025-10-04T06:51:15.800000,2025-10-04T06:51:15.800000,68d133369c4bfb4942ca73e3,greg.demeulenaere@gmail.com,FALSE
68e0a89ffbb307df3e4a9741,Principauté d'Ulek,"La Principauté d'Ulek est le plus puissant des trois états Ulek, un royaume où humains, nains et elfes cohabitent harmonieusement. Anciennement vassal de Keoland, la Principauté a gagné son indépendance et maintient une forte présence militaire pour la préserver. Le Prince règne avec sagesse, conseillé par les trois races principales. Ce royaume montagneux est riche en minerais et défendu par de formidables forteresses naines.",,monarchy,Prince Corond de Ulek,"650 000 habitants (40% humains, 35% nains, 20% elfes, 5% autres)",Jurnre,"Commun, Nain, Elfique",Princely Pavones,"Armée puissante et diversifiée : nains en armure lourde, archers elfes experts, cavalerie humaine. Environ 25 000 soldats. Forteresses montagneuses imprenables.","Prospère : mines (or, argent, gemmes), métallurgie de qualité (armes et armures), artisanat elfique, commerce. Réputé pour les armes naines.",Société multiculturelle harmonieuse. Respect mutuel entre races. Code d'honneur militaire. Festivals célébrant les trois cultures. Artisanat exceptionnel.,"Vassal de Keoland pendant des siècles, obtint l'indépendance après rébellion pacifique. A défendu ses frontières avec succès. Alliance avec les deux autres Ulek.",Indépendant de Keoland (relations tendues mais pas hostiles). Allié du Duchy of Ulek et County of Ulek. Ami de Celene et Greyhawk. Méfiant envers Pomarj (gobelinoïdes).,Excellent pour campagnes impliquant coopération raciale. Accès à excellentes armes et armures naines. Montagnes pleines de donjons et de trésors. Tensions avec Keoland.,68e0c3e381050f5b1089482a,2025-10-04T06:51:15.800000,2025-10-04T06:51:15.800000,68d133369c4bfb4942ca73e3,greg.demeulenaere@gmail.com,FALSE
68e0a89ffbb307df3e4a9741,County of Ulek,"Le County of Ulek est l'état Ulek le plus à l'est, bordant les terres dangereuses du Pomarj. Peuplé majoritairement d'elfes et de demi-elfes, ce comté est constamment en état d'alerte contre les raids gobelinoïdes. Les défenseurs du County sont des guerriers aguerris et des archers experts. Malgré la menace constante, le County maintient sa beauté naturelle et sa culture elfique raffinée.",,monarchy,Comte Lewenn d'Ulek,"200 000 habitants (60% elfes et demi-elfes, 40% humains et autres)",Gradsul (ville portuaire fortifiée),"Elfique, Commun",County Luck,"Armée défensive experte : archers elfes d'élite, rangers, guerriers sylvestres. Environ 12 000 combattants (ratio élevé). Marines pour défense côtière.","Modérée : commerce maritime, artisanat elfique, pêche, sylviculture. Économie affectée par menace du Pomarj mais port de Gradsul prospère.","Culture elfique dominante mais tolérante. Art, musique et poésie. Vigilance militaire constante. Respect de la nature. Festivals elfiques.",Fondé par elfes fuyant catastrophes anciennes. Obtint indépendance de Keoland. A subi nombreux raids du Pomarj. Résiste avec acharnement depuis des décennies.,Allié des autres Ulek et de Celene. Ami de Greyhawk. En conflit permanent avec Pomarj. Demande aide extérieure contre gobelinoïdes.,Front de guerre contre gobelinoïdes. Excellentes opportunités pour campagnes militaires/défensives. Archers elfes parmi les meilleurs. Gradsul est ville portuaire importante.,68e0c3e381050f5b1089482c,2025-10-04T06:51:15.800000,2025-10-04T06:51:15.800000,68d133369c4bfb4942ca73e3,greg.demeulenaere@gmail.com,FALSE
68e0a89ffbb307df3e4a9741,Duchy of Ulek,"Le Duchy of Ulek est le plus petit et le plus humain des trois états Ulek. Bien que moins puissant militairement que la Principauté, le Duchy est prospère grâce à son agriculture fertile et son commerce actif. Le Duc maintient de bonnes relations avec Keoland tout en préservant jalousement son indépendance. Le royaume est paisible et bien ordonné, avec une noblesse relativement bienveillante.",,monarchy,Duc Grenowin de Ulek,300 000 habitants (principalement humains),Tringlee,Commun,Ducal Marks,"Armée modeste : infanterie, cavalerie, archers. Environ 8 000 soldats. S'appuie sur alliances avec autres Ulek.","Prospère : agriculture (grenier des Ulek), élevage, commerce, artisanat. Exportation de grain et de produits agricoles.",Société agraire paisible. Nobles terriens bienveillants. Culture proche de Keoland mais plus simple. Festivals de récolte. Vie rurale idyllique.,Dernier des Ulek à obtenir l'indépendance de Keoland. Histoire paisible de prospérité agricole. Peu impliqué dans conflits majeurs.,Relations cordiales avec Keoland (contrairement aux autres Ulek). Allié de la Principauté et County of Ulek. Ami de Greyhawk et Celene.,Royaume paisible idéal pour campagnes rurales. Peu de menaces majeures. Bon point de départ pour aventuriers débutants. Nobles sympathiques.,68e0c3e381050f5b1089482b,2025-10-04T06:51:15.800000,2025-10-04T06:51:15.800000,68d133369c4bfb4942ca73e3,greg.demeulenaere@gmail.com,FALSE
68e0a89ffbb307df3e4a9741,Cité de Dyvers,"Dyvers est la deuxième plus grande cité-état des Flanaess après Greyhawk, une métropole portuaire prospère située sur le Nyr Dyv. Rivale amicale de Greyhawk, Dyvers est un centre commercial majeur, un port animé et une cité de culture et de plaisirs. Le Magister qui gouverne la cité est choisi parmi la noblesse marchande. Dyvers est cosmopolite, tolérante et hédoniste, attirant marchands, aventuriers et artistes du monde entier.",,oligarchy,Magister Larissa Hunter,"50 000 dans la cité, 70 000 avec environs",Dyvers (la cité elle-même),"Commun, nombreuses autres",Dyvers Ducats,"Garde de la Cité bien entraînée, milices de quartier, marine importante. Environ 4 000 soldats permanents, 6 000 marins et marines. Mercenaires disponibles.","Très prospère : port majeur sur le Nyr Dyv, commerce maritime et fluvial, pêche, construction navale, banques, guildes marchandes puissantes. Rival de Greyhawk.","Cosmopolite et hédoniste. Culture du plaisir, théâtres, tavernes, festivals. Guildes influentes. Art naval. Moins académique que Greyhawk mais plus festive.",Ancienne cité portuaire devenue indépendante. A prospéré grâce au commerce sur le Nyr Dyv. Rivale traditionnelle mais amicale de Greyhawk. A résisté à Iuz lors des guerres.,Rivale amicale de Greyhawk. Alliée de Furyondy et Veluna. Membre de coalitions anti-Iuz. Commerce avec presque tous. Relations tendues avec pirates et Iuz.,Excellente cité pour campagnes maritimes/portuaires. Guildes de voleurs et assassins présentes. Intrigue commerciale et politique. Larissa Hunter est dirigeante compétente et populaire.,68e0c3e381050f5b1089482e,2025-10-04T06:51:15.800000,2025-10-04T06:51:15.800000,68d133369c4bfb4942ca73e3,greg.demeulenaere@gmail.com,FALSE
68e0a89ffbb307df3e4a9741,Royaume de Furyondy,"Furyondy est l'un des royaumes les plus puissants et vertueux des Flanaess centrales. Ce royaume de chevalerie et d'honneur se dresse comme un rempart contre les forces du Mal, notamment l'empire démoniaque d'Iuz au nord. Furyondy est réputé pour ses chevaliers courageux, ses paladins dévoués et sa noblesse honorable. Le royaume comprend des terres fertiles, des forêts denses et des villes fortifiées. La population est loyale envers le roi et la foi de ses dieux.",,monarchy,Roi Belvor IV,1 500 000 habitants,Chendl,Commun,Nobles de Furyondy,"Armée royale puissante : chevaliers montés, infanterie lourde, archers. Ordres de paladins. Environ 30 000 soldats permanents, peut lever 100 000 en temps de guerre.","Agriculture prospère, commerce fluvial, mines, artisanat. Affaiblie par les guerres contre Iuz.","Culture chevaleresque, codes d'honneur stricts, dévotion religieuse (particulièrement envers Heironeous, Rao et St. Cuthbert). Festivals de joutes, tournois.",Royaume établi après la chute de l'Empire Viceroyalty of Ferrond. A longtemps prospéré mais a perdu le Shield Lands face à Iuz lors des Guerres de Greyhawk. Lutte constante contre les forces du Mal.,"Allié fort de Veluna, Highfolk, Dyvers. En guerre permanente avec Iuz. Ami de la Cité de Greyhawk. Soutient les réfugiés du Shield Lands.",Bastion du Bien contre Iuz. Nombreux ordres de chevalerie. Le roi Belvor IV est respecté et compétent. Terre de héros et de paladins.,68e0c34219980e5c4ca19aeb,2025-10-04T06:48:34.979000,2025-10-04T06:48:34.979000,68d133369c4bfb4942ca73e3,greg.demeulenaere@gmail.com,FALSE
68e0a89ffbb307df3e4a9741,Cité Libre de Greyhawk,"La Cité Libre de Greyhawk est la plus célèbre cité-état des Flanaess, considérée comme le joyau de l'Oerik oriental. Située au confluent du Selintan et du Nesser, cette métropole cosmopolite est un centre de commerce, de diplomatie et d'aventure. Ses universités attirent des érudits du monde entier, ses marchés regorgent de marchandises exotiques, et ses tavernes sont remplies d'aventuriers cherchant fortune et gloire. La cité est gouvernée par un Directoire et un Lord-Maire, avec une guilde de voleurs tolérée et une université de magie prestigieuse.",,oligarchy,Lord-Maire Nerof Gasgal et le Directoire,"70 000 habitants dans la cité, 100 000 avec les environs",Greyhawk (la cité elle-même),"Commun (Common), nombreuses autres langues",Pièces d'or de Greyhawk,"Garde de la Cité (bien entraînée), milices de quartier, mercenaires. La Cité peut lever environ 5000 soldats en cas de besoin.","Très prospère : commerce international, banques, marché aux gemmes, marchands, artisans de qualité, tourisme d'aventuriers. Taxe sur les trésors rapportés des donjons.","Cosmopolite et tolérante. Centre d'apprentissage et de magie. Nombreuses guildes (voleurs, magiciens, marchands). Fêtes et festivals fréquents. Arène pour les combats.","Fondée il y a plusieurs siècles, la cité a gagné son indépendance et prospéré grâce au commerce. Zagig Yragerne, archimage fou, fut autrefois son dirigeant et construisit le Château Greyhawk. La cité a survécu aux Guerres de Greyhawk en restant neutre mais vigilante.","Neutre et diplomatique avec la plupart des nations. Alliée informelle de Dyvers, Urnst et Veluna. Méfiante envers Iuz et la Scarlet Brotherhood. Membre fondateur de la Ligue de la Cité-État Libre.",Centre névralgique des campagnes Greyhawk. Château Greyhawk (méga-donjon) à proximité. Cercle des Huit (groupe de mages puissants) basé ici. Guilde des Voleurs et Guilde des Assassins actives.,68e0c34219980e5c4ca19aea,2025-10-04T06:48:34.979000,2025-10-04T06:48:34.979000,68d133369c4bfb4942ca73e3,greg.demeulenaere@gmail.com,FALSE
68e0a89ffbb307df3e4a9741,Royaume de Keoland,"Keoland est un royaume fier et ancien du sud des Flanaess, autrefois à la tête d'un vaste empire qui s'étendait sur de nombreuses terres. Bien que l'empire ait décliné et que des vassaux soient devenus indépendants, Keoland reste une puissance majeure, riche et influente. Le royaume combine tradition chevaleresque, commerce prospère et ambitions impériales nostalgiques. La noblesse keolandaise est fière de son héritage suel et cherche à restaurer la grandeur passée du royaume par la diplomatie, le commerce et parfois la force.",,monarchy,Roi Kimbertos Skotti,1 800 000 habitants,Niole Dra,Commun (Keolandais),Nobles de Keoland,"Puissante armée : chevaliers montés en armure complète, infanterie lourde, archers experts, petite marine. Environ 40 000 soldats réguliers. Vassaux apportent des troupes supplémentaires.","Très prospère : agriculture extensive, vignobles réputés, commerce maritime et terrestre, artisanat de luxe. Banques et marchands riches. Mines dans les montagnes.","Haute culture suel, noblesse raffinée mais arrogante. Code chevaleresque strict. Amour des arts, de la musique et de la poésie. Tournois et fêtes somptueuses. Fierté nationale forte.",Fondé par colonisateurs suels. Expansion formant l'Empire Sheldomar sous Keoland. Déclin après rébellions et guerres. Tentatives récentes de restauration impériale par diplomatie. Influence encore forte dans la région.,"Suzerain nominal d'Ulek, Yeomanry (indépendants de facto). Allié de Gran March et Sterich. Tendu avec Principauté d'Ulek. Rivalité commerciale avec Sea Princes. Ami de Greyhawk.","Royaume chevaleresque traditionnel. Opportunités pour quêtes chevaleresques, tournois, intrigues de cour. Noblesse peut être arrogante. Knights of the Watch (ordre prestigieux).",68e0c34219980e5c4ca19af1,2025-10-04T06:48:34.979000,2025-10-04T06:48:34.979000,68d133369c4bfb4942ca73e3,greg.demeulenaere@gmail.com,FALSE
68e0a89ffbb307df3e4a9741,Royaume de Veluna,"Veluna est le phare de la bonté et de la justice dans les Flanaess, un royaume théocratique doux gouverné par le Canon de Rao, dieu de la Paix et de la Raison. Contrairement au Pale, Veluna pratique la tolérance et la sagesse, accueillant tous ceux qui cherchent la paix. Le royaume est renommé pour ses puissants clercs et paladins, ses bibliothèques d'érudition et sa diplomatie sage. Veluna est un allié fidèle de Furyondy dans la lutte contre Iuz et soutient activement les forces du Bien.",,theocracy,Canon Hazen d'Rao,450 000 habitants,Mitrik,Commun,Wheelons,"Armée modérée mais de haute qualité : paladins, clercs de haut niveau, cavalerie, infanterie bien entraînée. Environ 12 000 soldats. Soutien magique important.","Prospère : agriculture fertile, artisanat de qualité, commerce. Donations religieuses. Peu de taxes grâce à la gestion sage.",Société pieuse mais tolérante. Respect de la sagesse et de l'érudition. Nombreuses bibliothèques et temples. Hospitalité envers étrangers. Festivaux religieux paisibles.,"Veluna fut toujours un royaume sage et bon. A aidé Furyondy contre Iuz. Territoire du Canon de Rao, puissant clerc qui bannit les fiélons d'Oerth en 586 CY (Croisade de la Lune de Sang).",Allié proche de Furyondy et Highfolk. Ami de la Cité de Greyhawk. En guerre avec Iuz. Soutient tous les royaumes du Bien. Diplomatie active pour coalitions.,Royaume idéal Good. Base pour héros. Canon de Rao est NPC légendaire (niveau 20+). Accès à magie divine puissante. Sanctuaire pour réfugiés.,68e0c34219980e5c4ca19af0,2025-10-04T06:48:34.979000,2025-10-04T06:48:34.979000,68d133369c4bfb4942ca73e3,greg.demeulenaere@gmail.com,FALSE
68e0a89ffbb307df3e4a9741,Empire d'Iuz,"L'Empire d'Iuz, également connu sous le nom de Terres d'Iuz, est une nation terrifiante gouvernée par Iuz le Vieux, un demi-dieu maléfique fils du démon Graz'zt. Ces terres sombres sont peuplées d'orques, de géants, de démons et d'humains corrompus servant leur maître démoniaque. Les cieux sont perpétuellement sombres, la terre est souillée, et la terreur règne. Iuz cherche constamment à étendre son empire, menaçant tous ses voisins. Les prêtres maléfiques d'Iuz pratiquent des sacrifices et des rituels démoniaques.",,other,Iuz le Vieux (Demi-dieu Démon),"500 000 (estimation, majoritairement orques, humanoïdes et humains asservis)",Dorakaa (Cité de Crânes),"Commun, Orque, Abyssal","Butin pillé, commerce minimal","Hordes massives : orques, ogres, géants, trolls, démons invoqués, morts-vivants, humains corrompus. Estimation : 150 000+ combattants. Prêtres maléfiques et sorciers.","Basée sur le pillage, l'esclavage et les tributs forcés. Peu d'agriculture légitime. Commerce noir avec nations maléfiques.","Culture de cruauté, domination et sacrifice. Culte d'Iuz obligatoire sous peine de mort. Société basée sur la force brute. Arènes de gladiateurs avec victimes sacrifiées.","Iuz était autrefois emprisonné mais fut libéré. Il conquit rapidement les terres au nord, absorbant le Shield Lands et la Horned Society. Lors des Guerres de Greyhawk, il étendit son empire considérablement.","En guerre avec Furyondy, Veluna, le Pale. Ennemi de tous les royaumes du Bien. Alliance tacite avec la Scarlet Brotherhood. Soutenu par des cultes secrets partout.","Principal antagoniste de Greyhawk. Iuz est CR 26+, quasi-invincible. Terre de ténèbres et de désespoir. Grandes campagnes contre Iuz sont épiques.",68e0c34219980e5c4ca19aec,2025-10-04T06:48:34.979000,2025-10-04T06:48:34.979000,68d133369c4bfb4942ca73e3,greg.demeulenaere@gmail.com,FALSE
68e0a89ffbb307df3e4a9741,Royaume de Nyrond,"Nyrond est un royaume anciennement puissant et prospère, autrefois le joyau de l'est des Flanaess. Fondé par des nobles qui se rebellèrent contre le Grand Royaume d'Aerdy décadent, Nyrond représente l'honneur et la justice. Cependant, les récentes Guerres de Greyhawk ont épuisé le royaume, tant financièrement que militairement. Malgré ces difficultés, Nyrond reste fier et déterminé, ses citoyens loyaux à leur roi. Le royaume tente de se reconstruire tout en maintenant sa vigilance contre ses ennemis.",,monarchy,"Roi Archbold III (récemment décédé), maintenant le Roi Lynwerd I",2 000 000 habitants,Rel Mord,Commun (dialecte nyrondien),Nobles de Nyrond,"Jadis très puissante, maintenant affaiblie par les guerres. Environ 25 000 soldats réguliers, chevaliers, milices provinciales. Capacité de mobilisation réduite.","Affaiblie par la guerre : dettes massives, inflation, terres dévastées à l'est. Agriculture, commerce fluvial, mines. En reconstruction lente.",Tradition de loyauté et de service. Population stoïque et travailleuse. Respect de la loi et de l'ordre. Nombreux vétérans de guerre.,"Fondé en 356 CY par rébellion contre Aerdy. A prospéré pendant des siècles. Les Guerres de Greyhawk contre le Grand Royaume ont dévasté l'est du pays. Le roi Archbold III est mort récemment, son fils Lynwerd lui succède.",Allié historique d'Almor (détruit). Relations tendues avec le Grand Royaume. Ami de Furyondy et de la Cité de Greyhawk. Soutien du Duchy of Urnst.,Royaume épuisé mais déterminé. Reconstruction post-guerre. Opportunités pour héros aidant la renaissance. Lynwerd est jeune et idéaliste.,68e0c34219980e5c4ca19aed,2025-10-04T06:48:34.979000,2025-10-04T06:48:34.979000,68d133369c4bfb4942ca73e3,greg.demeulenaere@gmail.com,FALSE
68e0a89ffbb307df3e4a9741,Grand Royaume d'Aerdy,"Le Grand Royaume d'Aerdy, autrefois le plus grand et le plus glorieux empire des Flanaess, est maintenant une coquille corrompue de sa gloire passée. Gouverné par l'Overking Ivid V, un tyran fou et cruel, le royaume est tombé dans la décadence, la cruauté et la magie nécromantique. Les nobles se battent entre eux, les provinces se rebellent, et la population souffre sous le joug d'un dirigeant démoniaque. Aerdy reste techniquement puissant mais est un état en décomposition, menaçant par sa folie plus que par sa grandeur.",,empire,Overking Ivid V le Non-Mort (Tyran Liche),3 500 000 habitants (en déclin),Rauxes,Aerdi (dialecte du Commun),Ivids de l'Overking,"Armée corrompue : chevaliers morts-vivants (Animus), soldats fanatiques, mercenaires, fiélons invoqués. Environ 80 000 combattants, mais discipline faible. Nobles disposent de leurs propres armées.","Autrefois riche, maintenant en déclin. Agriculture, commerce réduit, taxes écrasantes, corruption généralisée. Pillage des provinces.","Anciennement noble et sophistiquée, maintenant paranoïaque et cruelle. Noblesse décadente. Culte de l'Overking imposé. Terreur et suspicion omniprésentes.","Fondé il y a plus de 1000 ans, Aerdy domina les Flanaess pendant des siècles. Expansion, conquêtes, âge d'or. Déclin progressif, folie des Overkings, guerres civiles. Ivid V tua sa propre noblesse et les ressuscita comme morts-vivants.",En guerre avec Nyrond et Almor (détruit). Provinces rebelles (North et South Province indépendantes de facto). Craint et haï par tous ses voisins.,Empire mourant et dangereux. Ivid V est fou et quasi-immortel. Royaume cauchemardesque. Opportunités pour renverser le tyran ou fuir ses terres maudites.,68e0c34219980e5c4ca19aee,2025-10-04T06:48:34.979000,2025-10-04T06:48:34.979000,68d133369c4bfb4942ca73e3,greg.demeulenaere@gmail.com,FALSE
68e0a89ffbb307df3e4a9741,Théocratie du Pale,"La Théocratie du Pale est une nation gouvernée par l'Église de Pholtus, dieu de la Lumière, de la Loi et de l'Ordre. Ce royaume théocratique rigide impose une discipline stricte, une moralité austère et une obéissance absolue aux préceptes de Pholtus. Les Pholtan croient détenir la seule vérité et cherchent à la répandre, parfois par la force. Bien que Lawful Good dans ses intentions, le Pale peut sembler intolérant et fanatique aux étrangers. La nation est bien organisée, ordonnée et militairement compétente.",,theocracy,"Théocrate Ogon Tillit, Pontife de Pholtus",600 000 habitants,Wintershiven,Commun (Flan),Wheatsheaves,"Armée disciplinée : paladins et clercs de Pholtus, infanterie rigoureuse, cavalerie légère. Environ 15 000 soldats réguliers. Inquisiteurs et templiers.","Agriculture (céréales), élevage, artisanat modeste. Commerce limité avec nations approuvées. Économie contrôlée par l'Église.",Société rigide et ordonnée. Obéissance stricte aux lois religieuses. Intolérance envers autres religions. Vêtements blancs et symboles de Pholtus omniprésents. Éducation religieuse obligatoire.,Le Pale devint une théocratie après qu'un mouvement religieux prit le pouvoir. Expansion par conversion et conquête. Absorba Tenh durant les Guerres de Greyhawk. Conflit permanent avec Iuz au nord.,"Allié du Shield Lands (avant sa chute), ami prudent de Nyrond. Tendu avec nations tolérantes comme Greyhawk. Croisade contre Iuz. Cherche à convertir les voisins.","Royaume Lawful Good mais intolérant. Joueurs doivent suivre lois strictes. Opportunités pour inquisitions, croisades. Clercs de Pholtus puissants.",68e0c34219980e5c4ca19aef,2025-10-04T06:48:34.979000,2025-10-04T06:48:34.979000,68d133369c4bfb4942ca73e3,greg.demeulenaere@gmail.com,FALSE
68e0a89ffbb307df3e4a9741,Cité Franche de Greyhawk,"La Cité Franche de Greyhawk est une métropole cosmopolite et indépendante, centre du commerce et de l'aventure dans le Flanaess. Gouvernée par un Lord-Maire et un conseil, la cité attire aventuriers, marchands et érudits du monde entier. Ses donjons légendaires et ses guildes puissantes en font un lieu incontournable.",,oligarchy,Lord-Maire et Conseil des Guildes,"~70 000 habitants dans la cité, ~150 000 dans le Domaine",Greyhawk,"Commun, nombreuses langues étrangères",Pièce d'or de Greyhawk,"Milice urbaine, Garde du Château, mercenaires","Commerce, artisanat, services aux aventuriers, érudition","Cosmopolite et tolérante, valorisant la liberté et l'entreprenariat. Forte culture d'exploration de donjons.","Fondée il y a plusieurs siècles, la cité a gagné son indépendance et est devenue un phare de liberté dans le Flanaess.","Relations commerciales avec la plupart des nations, neutre dans les conflits régionaux",,68e0a89ffbb307df3e4a9742,2025-10-04T04:54:55.341000,2025-10-04T06:17:31.996000,68d133369c4bfb4942ca73e3,greg.demeulenaere@gmail.com,FALSE
